_id,id,name,color,description,size,price,created_date
68e78f53ff830786228f64ff,239,Vintage Cap,brown,Premium perfect lightweight denim lightweight vintage versatile outdoor stylish wool denim. Breathable modern eco-friendly lightweight urban easy-care limited canvas nylon.,XS,440.5,2020-10-22 13:26:40
68e78f53ff830786228f6500,240,Comfort Backpack,yellow,Machine-washable stretch luxury design waterproof breathable minimal limited classic lightweight.,S,260.88,2021-09-13 09:07:09
68e78f53ff830786228f6501,241,Modern T-shirt,gray,Nylon stylish classic wool design minimal handmade modern canvas adjustable. Limited versatile durable travel perfect affordable machine-washable stylish vintage stylish soft lightweight modern adjustable. Classic travel minimal elegant lightweight wool versatile secure polyester secure canvas minimal eco-friendly travel edition.,XS,713.97,2020-03-01 00:57:45
68e78f53ff830786228f6503,243,Premium Jeans,brown,Minimal eco-friendly eco-friendly sporty design comfort stretch everyday adjustable denim comfortable comfort stylish stretch elegant. Soft versatile breathable comfortable soft urban secure classic leather edition handmade modern. Nylon machine-washable elegant breathable sporty soft lightweight silk lightweight handmade.,XS,234.52,2022-01-07 10:36:20
68e78f53ff830786228f6504,244,Lightweight Jacket,red,Stretch sporty vintage versatile urban soft premium durable wool.,XS,520.06,2022-08-31 23:02:37
68e78f53ff830786228f6505,245,Durable Dress,brown,Outdoor polyester durable elegant soft urban vintage durable silk classic leather secure everyday affordable stylish.,S,388.33,2024-09-22 13:59:51
68e78f53ff830786228f6506,246,Premium T-shirt,gray,Modern stylish stylish stylish affordable comfortable denim secure elegant waterproof polyester silk leather travel elegant. Comfort soft urban nylon lightweight limited travel durable classic denim wool vintage secure easy-care. Denim stylish modern edition luxury polyester nylon sporty luxury stretch affordable edition.,S,561.2,2022-09-07 07:38:16
68e78f53ff830786228f6507,247,Soft Jeans,navy,Elegant urban secure classic comfort modern travel luxury edition luxury minimal classic modern casual.,L,431.01,2020-04-04 23:05:23
68e78f53ff830786228f6508,248,Premium Sunglasses,purple,Easy-care soft leather comfortable denim leather perfect classic lightweight comfortable classic minimal. Denim wool durable handmade canvas leather vintage travel cotton design silk travel durable stretch stretch casual.,S,849.33,2019-11-26 20:13:12
68e78f53ff830786228f6509,249,Comfort Sweater,navy,Luxury vintage cotton edition elegant premium leather cotton perfect.,M,531.1,2019-02-02 01:27:22
68e78f53ff830786228f650a,250,Stylish Backpack,navy,Cotton sporty premium stylish durable durable stylish stretch. Casual everyday affordable eco-friendly urban durable soft durable cotton nylon soft. Comfort elegant elegant cotton synthetic sporty classic polyester cotton waterproof waterproof.,M,670.67,2024-01-07 13:35:53
68e78f53ff830786228f650b,251,Durable Jacket,orange,Denim soft stylish perfect handmade versatile nylon machine-washable lightweight handmade casual wool sporty. Synthetic synthetic stylish luxury design stretch premium edition eco-friendly modern casual. Limited durable comfort perfect modern stylish nylon cotton durable casual luxury casual edition easy-care easy-care.,XL,740.84,2019-07-04 07:18:31
68e78f53ff830786228f650d,253,Soft Boots,blue,Elegant polyester premium versatile urban soft elegant classic edition. Durable stylish everyday synthetic travel polyester affordable affordable versatile secure machine-washable. Eco-friendly affordable wool durable canvas affordable silk stretch stylish stylish urban comfort.,L,623.18,2023-04-18 01:33:32
68e78f53ff830786228f650e,254,Premium Dress,brown,Waterproof urban synthetic premium durable silk wool machine-washable silk. Denim design synthetic urban stylish modern sporty vintage leather waterproof durable waterproof stretch. Leather breathable machine-washable lightweight comfortable soft eco-friendly wool stylish easy-care.,XXL,296.7,2024-03-14 02:07:15
68e78f53ff830786228f650f,255,Classic Watch,black,Waterproof denim nylon polyester soft stylish limited travel outdoor edition outdoor. Elegant modern adjustable canvas durable affordable edition modern comfort.,XS,446.31,2019-06-18 21:50:39
68e78f53ff830786228f6510,256,Sporty Jeans,gray,Soft classic travel lightweight luxury cotton perfect polyester elegant secure adjustable.,XL,505.42,2021-08-20 07:40:39
68e78f53ff830786228f6511,257,Casual Watch,green,Lightweight minimal easy-care classic outdoor adjustable silk modern lightweight denim stylish adjustable everyday.,S,106.85,2022-03-21 00:03:12
68e78f53ff830786228f6512,258,Durable Dress,navy,Waterproof vintage machine-washable wool stylish stylish perfect stylish cotton cotton secure durable eco-friendly easy-care comfort easy-care. Stretch canvas waterproof classic sporty waterproof versatile breathable.,XXL,625.79,2023-01-09 02:56:37
68e78f53ff830786228f6513,259,Vintage Skirt,orange,Durable casual waterproof travel easy-care travel urban wool eco-friendly design polyester stylish.,M,297.02,2022-10-10 16:51:06
68e78f53ff830786228f6514,260,Comfort Sunglasses,orange,Lightweight denim stylish comfortable urban canvas wool sporty classic modern stretch travel. Silk comfort stretch minimal sporty comfort modern polyester everyday classic comfortable. Vintage durable nylon urban stylish comfort limited handmade sporty vintage urban elegant comfort waterproof.,S,113.61,2019-04-08 13:20:22
68e78f53ff830786228f6515,261,Classic Skirt,brown,Comfortable canvas leather eco-friendly eco-friendly wool perfect silk travel durable breathable cotton waterproof casual. Perfect design minimal modern polyester sporty comfort machine-washable elegant silk secure luxury affordable. Durable secure comfortable denim durable adjustable travel lightweight.,M,517.6,2019-09-08 10:58:31
68e78f53ff830786228f6516,262,Durable Jeans,pink,Classic wool stylish vintage modern casual vintage casual sporty modern. Leather classic soft limited stylish comfort synthetic edition secure sporty minimal handmade polyester soft easy-care stylish. Easy-care denim soft elegant durable elegant breathable denim premium design lightweight versatile silk perfect.,XL,681.03,2021-04-10 06:20:22
68e78f53ff830786228f6517,263,Classic Skirt,blue,Vintage casual soft edition classic polyester durable comfortable nylon modern eco-friendly premium stylish. Classic stylish polyester travel sporty machine-washable versatile classic.,L,719.86,2024-01-12 19:22:47
68e78f53ff830786228f6518,264,Stylish Sweater,black,Sporty minimal comfort secure outdoor design stretch classic synthetic luxury silk waterproof design luxury.,XXL,167.05,2022-02-09 03:14:55
68e78f53ff830786228f651a,266,Comfort Dress,yellow,Durable adjustable modern synthetic urban handmade stretch stretch easy-care silk perfect perfect. Silk lightweight perfect casual durable handmade stylish denim synthetic secure modern durable vintage travel vintage. Handmade sporty waterproof handmade premium travel machine-washable comfort soft adjustable comfort.,XXL,332.24,2020-11-01 21:12:09
68e78f53ff830786228f651b,267,Premium Dress,blue,Modern easy-care cotton classic modern handmade canvas classic edition modern lightweight affordable comfort. Synthetic stretch classic urban edition durable design nylon everyday perfect easy-care stylish adjustable durable casual leather. Comfortable lightweight polyester classic luxury machine-washable handmade durable.,XXL,792.36,2020-02-20 02:45:10
68e78f53ff830786228f651c,268,Sporty Boots,green,Lightweight versatile soft limited stylish lightweight polyester minimal luxury adjustable stylish nylon comfort urban.,M,370.68,2019-03-18 12:58:23
68e78f53ff830786228f651d,269,Lightweight Sunglasses,purple,Stylish affordable lightweight versatile lightweight outdoor classic soft denim leather travel casual outdoor adjustable.,XL,406.0,2022-06-18 23:55:07
68e78f53ff830786228f651e,270,Casual T-shirt,pink,Leather affordable vintage nylon leather edition silk perfect edition canvas comfort minimal easy-care classic lightweight classic.,M,784.0,2020-01-02 08:27:25
68e78f53ff830786228f651f,271,Classic Sneakers,white,Soft denim waterproof casual comfortable stylish nylon versatile denim limited limited canvas durable breathable durable versatile.,XS,468.82,2025-02-01 06:28:50
68e78f53ff830786228f6522,274,Classic Dress,pink,Sporty waterproof leather breathable comfort soft handmade waterproof limited elegant comfort lightweight minimal leather outdoor lightweight. Outdoor edition leather modern cotton urban polyester design eco-friendly denim comfortable eco-friendly lightweight. Lightweight polyester easy-care vintage synthetic adjustable silk perfect lightweight stylish comfort casual.,XL,182.25,2021-01-08 12:42:22
68e78f53ff830786228f6524,276,Durable Cap,pink,Versatile easy-care affordable modern waterproof luxury polyester lightweight.,XS,124.16,2022-09-04 18:19:30
68e78f53ff830786228f6525,277,Classic Dress,black,Modern denim modern handmade secure urban silk durable. Modern adjustable perfect perfect durable lightweight synthetic stylish design machine-washable handmade nylon. Leather luxury stretch synthetic wool vintage leather comfort lightweight classic design leather breathable.,XL,184.58,2024-05-14 20:53:43
68e78f53ff830786228f6527,279,Comfort Boots,brown,Affordable leather canvas sporty luxury elegant adjustable adjustable silk adjustable denim. Outdoor luxury elegant easy-care premium soft silk machine-washable durable durable stretch handmade. Design denim design canvas denim outdoor premium luxury polyester.,XXL,816.24,2021-06-16 11:16:38
68e78f53ff830786228f6528,280,Casual Sunglasses,brown,Urban travel leather breathable breathable urban minimal outdoor comfortable leather silk casual lightweight nylon.,L,964.83,2019-01-26 03:41:46
68e78f53ff830786228f6529,281,Lightweight Skirt,purple,Adjustable silk stretch silk easy-care classic secure soft modern stretch comfortable machine-washable premium lightweight modern. Leather urban luxury casual vintage durable denim durable affordable easy-care nylon leather.,XL,351.21,2025-08-07 06:38:51
68e78f53ff830786228f652b,283,Soft Jeans,black,Casual edition minimal comfort lightweight urban edition vintage.,S,652.26,2019-05-25 03:36:12
68e78f53ff830786228f652c,284,Classic Sunglasses,black,Luxury limited lightweight edition stylish comfortable versatile urban travel vintage nylon edition nylon. Durable leather urban nylon modern premium durable edition cotton.,M,639.98,2025-10-02 06:53:02
68e78f53ff830786228f652d,285,Lightweight T-shirt,orange,Limited everyday eco-friendly modern polyester luxury design secure vintage silk machine-washable stylish. Vintage sporty luxury easy-care minimal urban soft cotton perfect.,XL,655.12,2025-03-08 06:39:10
68e78f53ff830786228f652e,286,Stylish Backpack,orange,Nylon stretch urban durable urban durable classic durable classic travel edition leather vintage.,L,922.59,2024-04-27 05:59:14
68e78f53ff830786228f652f,287,Soft Dress,purple,Lightweight secure breathable premium vintage modern modern elegant limited soft silk urban durable everyday elegant.,M,664.23,2025-02-19 21:01:06
68e78f53ff830786228f6530,288,Durable Sunglasses,gray,Perfect edition versatile premium breathable soft stylish stretch edition denim eco-friendly outdoor. Outdoor travel handmade sporty elegant perfect cotton comfortable nylon luxury stylish minimal canvas.,L,234.27,2024-01-27 08:13:38
68e78f53ff830786228f6531,289,Elegant Skirt,green,Modern nylon versatile stylish leather everyday edition polyester modern. Nylon stylish premium elegant edition durable urban synthetic soft affordable. Comfort versatile vintage versatile versatile affordable synthetic soft.,L,249.45,2021-05-23 16:02:09
68e78f53ff830786228f6532,290,Premium Cap,white,Outdoor secure luxury synthetic premium outdoor durable travel. Machine-washable stretch modern comfortable secure cotton denim affordable lightweight comfortable casual leather sporty.,L,307.37,2024-09-19 14:01:17
68e78f53ff830786228f6533,291,Lightweight Backpack,green,Denim affordable machine-washable modern comfortable versatile luxury affordable stretch cotton classic everyday adjustable. Modern everyday affordable classic everyday lightweight casual edition easy-care travel luxury polyester comfortable luxury secure.,L,297.6,2022-03-24 02:53:08
68e78f53ff830786228f6534,292,Comfort Backpack,purple,Lightweight travel machine-washable handmade soft comfort comfortable design modern easy-care canvas handmade.,S,736.69,2021-03-05 20:17:35
68e78f53ff830786228f6535,293,Stylish Sweater,navy,Elegant casual leather perfect luxury soft edition modern comfort casual versatile waterproof polyester nylon polyester stretch. Casual perfect secure durable classic canvas leather silk polyester comfortable adjustable nylon synthetic wool. Secure elegant affordable secure durable classic soft stylish modern canvas limited elegant soft denim.,XL,632.08,2022-06-11 01:00:08
